Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
NSE,10948,1,STCINDIA,STCINDIA-EQ,EQ,0.05,
NSE,9305,1,STARTECK,STARTECK-EQ,EQ,0.05,
NSE,3291,1,STARPAPER,STARPAPER-EQ,EQ,0.05,
NSE,7083,1,STARHEALTH,STARHEALTH-EQ,EQ,0.05,
NSE,21091,1,STARCEMENT,STARCEMENT-EQ,EQ,0.05,
NSE,7374,1,STAR,STAR-EQ,EQ,0.05,
NSE,11829,1,SSWL,SSWL-EQ,EQ,0.05,
NSE,2686,3000,SSINFRA,SSINFRA-SM,SM,0.05,
NSE,17179,1,SRTRANSFIN,SRTRANSFIN-ZK,ZK,0.01,
NSE,17177,1,SRTRANSFIN,SRTRANSFIN-ZJ,ZJ,0.01,
NSE,17172,1,SRTRANSFIN,SRTRANSFIN-ZI,ZI,0.01,
NSE,17163,1,SRTRANSFIN,SRTRANSFIN-ZH,ZH,0.01,
NSE,17161,1,SRTRANSFIN,SRTRANSFIN-ZG,ZG,0.01,
NSE,17159,1,SRTRANSFIN,SRTRANSFIN-ZF,ZF,0.01,
NSE,17157,1,SRTRANSFIN,SRTRANSFIN-ZE,ZE,0.01,
NSE,17155,1,SRTRANSFIN,SRTRANSFIN-ZD,ZD,0.01,
NSE,12941,1,SRTRANSFIN,SRTRANSFIN-ZC,ZC,0.01,
NSE,12937,1,SRTRANSFIN,SRTRANSFIN-ZB,ZB,0.01,
NSE,12935,1,SRTRANSFIN,SRTRANSFIN-ZA,ZA,0.01,
NSE,12933,1,SRTRANSFIN,SRTRANSFIN-Z9,Z9,0.01,
NSE,12931,1,SRTRANSFIN,SRTRANSFIN-Z8,Z8,0.01,
NSE,12927,1,SRTRANSFIN,SRTRANSFIN-Z7,Z7,0.01,
NSE,12919,1,SRTRANSFIN,SRTRANSFIN-Z5,Z5,0.01,
NSE,12916,1,SRTRANSFIN,SRTRANSFIN-Z4,Z4,0.01,
NSE,12914,1,SRTRANSFIN,SRTRANSFIN-Z3,Z3,0.01,
NSE,8663,1,SRTRANSFIN,SRTRANSFIN-Z2,Z2,0.01,
NSE,8642,1,SRTRANSFIN,SRTRANSFIN-YZ,YZ,0.01,
NSE,8633,1,SRTRANSFIN,SRTRANSFIN-YY,YY,0.01,
NSE,8625,1,SRTRANSFIN,SRTRANSFIN-YW,YW,0.01,
NSE,8621,1,SRTRANSFIN,SRTRANSFIN-YV,YV,0.01,
NSE,6172,1,SRTRANSFIN,SRTRANSFIN-YU,YU,0.01,
NSE,6168,1,SRTRANSFIN,SRTRANSFIN-YS,YS,0.01,
NSE,6166,1,SRTRANSFIN,SRTRANSFIN-YR,YR,0.01,
NSE,6149,1,SRTRANSFIN,SRTRANSFIN-YP,YP,0.01,
NSE,6140,1,SRTRANSFIN,SRTRANSFIN-YO,YO,0.01,
NSE,1897,1,SRTRANSFIN,SRTRANSFIN-YN,YN,0.01,
NSE,1001,1,SRTRANSFIN,SRTRANSFIN-YL,YL,0.01,
NSE,696,1,SRTRANSFIN,SRTRANSFIN-YK,YK,0.01,
NSE,498,1,SRTRANSFIN,SRTRANSFIN-YI,YI,0.01,
NSE,298,1,SRTRANSFIN,SRTRANSFIN-YH,YH,0.01,
NSE,4306,1,SRTRANSFIN,SRTRANSFIN-EQ,EQ,0.05,
NSE,143,1,SRPL,SRPL-BE,BE,0.05,
NSE,20993,6000,SRIRAM,SRIRAM-SM,SM,0.05,
NSE,14582,1,SRHHYPOLTD,SRHHYPOLTD-EQ,EQ,0.05,
NSE,3273,1,SRF,SRF-EQ,EQ,0.05,
NSE,7206,1,SREINFRA,SREINFRA-BE,BE,0.05,
NSE,17896,1,SREIBNPNCD,SREIBNPNCD-YC,YC,0.01,
NSE,17894,1,SREIBNPNCD,SREIBNPNCD-YB,YB,0.01,
NSE,17892,1,SREIBNPNCD,SREIBNPNCD-YA,YA,0.01,
NSE,17832,1,SREIBNPNCD,SREIBNPNCD-Y9,Y9,0.01,
NSE,17830,1,SREIBNPNCD,SREIBNPNCD-Y8,Y8,0.01,
NSE,17828,1,SREIBNPNCD,SREIBNPNCD-Y7,Y7,0.01,
NSE,21537,1,SREIBNPNCD,SREIBNPNCD-NW,NW,0.01,
NSE,21535,1,SREIBNPNCD,SREIBNPNCD-NV,NV,0.01,
NSE,21533,1,SREIBNPNCD,SREIBNPNCD-NU,NU,0.01,
NSE,21531,1,SREIBNPNCD,SREIBNPNCD-NT,NT,0.01,
NSE,21529,1,SREIBNPNCD,SREIBNPNCD-NS,NS,0.01,
NSE,21527,1,SREIBNPNCD,SREIBNPNCD-NR,NR,0.01,
NSE,21525,1,SREIBNPNCD,SREIBNPNCD-NQ,NQ,0.01,
NSE,21523,1,SREIBNPNCD,SREIBNPNCD-NP,NP,0.01,
NSE,21521,1,SREIBNPNCD,SREIBNPNCD-NO,NO,0.01,
NSE,31837,1,SREEL,SREEL-EQ,EQ,0.05,
NSE,21099,1,SPYL,SPYL-BE,BE,0.05,
NSE,21462,1,SPTL,SPTL-EQ,EQ,0.05,
NSE,8521,1600,SPRL,SPRL-SM,SM,0.05,
NSE,7166,1,SPMLINFRA,SPMLINFRA-BE,BE,0.05,
NSE,9617,1,SPLPETRO,SPLPETRO-EQ,EQ,0.05,
NSE,11935,1,SPLIL,SPLIL-EQ,EQ,0.05,
NSE,11446,1,SPICEJET,SPICEJET-EQ,EQ,0.05,
NSE,3252,1,SPIC,SPIC-EQ,EQ,0.05,
NSE,22439,1,SPENTEX,SPENTEX-BZ,BZ,0.05,
NSE,8163,1,SPENCERS,SPENCERS-EQ,EQ,0.05,
NSE,5060,2000,SPECTRUM,SPECTRUM-SM,SM,0.05,
NSE,27107,1,SPECIALITY,SPECIALITY-EQ,EQ,0.05,
NSE,19375,1,SPCENET,SPCENET-BE,BE,0.05,
NSE,14788,1,SPARC,SPARC-EQ,EQ,0.05,
NSE,11435,1,SPANDANA,SPANDANA-EQ,EQ,0.05,
NSE,18252,1,SPAL,SPAL-EQ,EQ,0.05,
NSE,9678,1,SOUTHWEST,SOUTHWEST-EQ,EQ,0.05,
NSE,5948,1,SOUTHBANK,SOUTHBANK-EQ,EQ,0.05,
NSE,3021,1,SOTL,SOTL-EQ,EQ,0.05,
NSE,9458,3000,SONUINFRA,SONUINFRA-SM,SM,0.05,
NSE,6596,1,SONATSOFTW,SONATSOFTW-EQ,EQ,0.05,
NSE,8806,1,SONAMCLOCK,SONAMCLOCK-EQ,EQ,0.05,
NSE,13616,10000,SONAHISONA,SONAHISONA-SM,SM,0.05,
NSE,4684,1,SONACOMS,SONACOMS-EQ,EQ,0.05,
NSE,17794,1,SOMICONVEY,SOMICONVEY-EQ,EQ,0.05,
NSE,4201,1,SOMATEX,SOMATEX-EQ,EQ,0.05,
NSE,3880,1,SOMANYCERA,SOMANYCERA-EQ,EQ,0.05,
NSE,1231,2000,SOLEX,SOLEX-SM,SM,0.05,
NSE,13332,1,SOLARINDS,SOLARINDS-EQ,EQ,0.05,
NSE,3672,1,SOLARA,SOLARA-EQ,EQ,0.05,
NSE,8268,1,SOFTTECH,SOFTTECH-BE,BE,0.05,
NSE,13826,1,SOBHA,SOBHA-EQ,EQ,0.05,
NSE,4843,1,SNOWMAN,SNOWMAN-EQ,EQ,0.05,
NSE,847,2000,SMVD,SMVD-SM,SM,0.05,
NSE,14329,1,SMSPHARMA,SMSPHARMA-EQ,EQ,0.05,
NSE,21551,1,SMSLIFE,SMSLIFE-EQ,EQ,0.05,
NSE,6843,1,SMLT,SMLT-EQ,EQ,0.05,
NSE,3387,1,SMLISUZU,SMLISUZU-EQ,EQ,0.05,
NSE,2320,1,SMCGLOBAL,SMCGLOBAL-EQ,EQ,0.05,
NSE,9889,1,SMARTLINK,SMARTLINK-EQ,EQ,0.05,
NSE,1123,1000,SKSTEXTILE,SKSTEXTILE-SM,SM,0.05,
NSE,10325,2000,SKP,SKP-SM,SM,0.05,
NSE,4732,1,SKMEGGPROD,SKMEGGPROD-EQ,EQ,0.05,
NSE,9428,1,SKIPPER,SKIPPER-EQ,EQ,0.05,
NSE,3186,1,SKFINDIA,SKFINDIA-EQ,EQ,0.05,
NSE,18883,1,SJVN,SJVN-EQ,EQ,0.05,
NSE,6643,1,SJS,SJS-EQ,EQ,0.05,
NSE,14096,1,SIYSIL,SIYSIL-EQ,EQ,0.05,
NSE,13998,1,SITINET,SITINET-EQ,EQ,0.05,
NSE,21501,1,SIS,SIS-EQ,EQ,0.05,
NSE,11050,1,SIRCA,SIRCA-EQ,EQ,0.05,
NSE,381,1,SINTERCOM,SINTERCOM-EQ,EQ,0.05,
NSE,3162,1,SIMPLEXINF,SIMPLEXINF-EQ,EQ,0.05,
NSE,14612,1,SIMBHALS,SIMBHALS-EQ,EQ,0.05,
NSE,9422,1,SILVERTUC,SILVERTUC-EQ,EQ,0.05,
NSE,8080,1,SILVERBEES,SILVERBEES-EQ,EQ,0.01,
NSE,8003,1,SILVER,SILVER-EQ,EQ,0.01,
NSE,19097,1,SILLYMONKS,SILLYMONKS-EQ,EQ,0.05,
NSE,4105,1,SILINV,SILINV-EQ,EQ,0.05,
NSE,2492,1,SILGO,SILGO-EQ,EQ,0.05,
NSE,11298,1,SIL,SIL-BE,BE,0.05,
NSE,6218,1,SIKKO,SIKKO-EQ,EQ,0.05,
NSE,662,300,SIGMA,SIGMA-SM,SM,0.05,
NSE,4522,1,SIGIND,SIGIND-EQ,EQ,0.05,
NSE,6663,1,SIGACHI,SIGACHI-EQ,EQ,0.05,
NSE,3150,1,SIEMENS,SIEMENS-EQ,EQ,0.05,
NSE,3148,2000,SIDDHIKA,SIDDHIKA-SM,SM,0.05,
NSE,7629,1,SICAL,SICAL-BE,BE,0.05,
NSE,13741,1,SHYAMTEL,SHYAMTEL-BE,BE,0.05,
NSE,4693,1,SHYAMMETL,SHYAMMETL-EQ,EQ,0.05,
NSE,10188,1,SHYAMCENT,SHYAMCENT-EQ,EQ,0.05,
NSE,6451,1000,SHUBHLAXMI,SHUBHLAXMI-SM,SM,0.05,
NSE,7200,1,SHRIRAMPPS,SHRIRAMPPS-EQ,EQ,0.05,
NSE,11739,1,SHRIRAMCIT,SHRIRAMCIT-EQ,EQ,0.05,
NSE,17190,1,SHRIPISTON,SHRIPISTON-BE,BE,0.05,
NSE,3129,1,SHREYAS,SHREYAS-EQ,EQ,0.05,
NSE,3126,1,SHREYANIND,SHREYANIND-EQ,EQ,0.05,
NSE,11149,1,SHRENIK,SHRENIK-EQ,EQ,0.05,
NSE,5718,200000,SHREMINVIT,SHREMINVIT-IV,IV,0.01,
NSE,5726,200000,SHREMINVIT,SHREMINVIT-BL,BL,0.01,
NSE,7627,1,SHREERAMA,SHREERAMA-EQ,EQ,0.05,
NSE,10588,1,SHREEPUSHK,SHREEPUSHK-EQ,EQ,0.05,
NSE,3103,1,SHREECEM,SHREECEM-EQ,EQ,0.05,
NSE,3099,1,SHREDIGCEM,SHREDIGCEM-EQ,EQ,0.05,
NSE,708,1,SHRADHA,SHRADHA-EQ,EQ,0.05,
NSE,11813,1,SHOPERSTOP,SHOPERSTOP-EQ,EQ,0.05,
NSE,11212,1,SHK,SHK-EQ,EQ,0.05,
NSE,13446,3000,SHIVAUM,SHIVAUM-SM,SM,0.05,
NSE,804,1,SHIVATEX,SHIVATEX-EQ,EQ,0.05,
NSE,1497,1,SHIVAMILLS,SHIVAMILLS-EQ,EQ,0.05,
NSE,13756,1,SHIVAMAUTO,SHIVAMAUTO-EQ,EQ,0.05,
NSE,7016,1,SHIVALIK,SHIVALIK-EQ,EQ,0.05,
NSE,17752,1,SHILPAMED,SHILPAMED-EQ,EQ,0.05,
NSE,8394,3000,SHIGAN,SHIGAN-SM,SM,0.05,
NSE,5068,1,SHEMAROO,SHEMAROO-EQ,EQ,0.05,
NSE,17044,1,SHARIABEES,SHARIABEES-EQ,EQ,0.01,
NSE,104,1,SHAREINDIA,SHAREINDIA-EQ,EQ,0.05,
NSE,10530,1,SHARDAMOTR,SHARDAMOTR-EQ,EQ,0.05,
NSE,4992,1,SHARDACROP,SHARDACROP-EQ,EQ,0.05,
NSE,3078,1,SHANTIGEAR,SHANTIGEAR-EQ,EQ,0.05,
NSE,5655,1,SHANTI,SHANTI-BE,BE,0.05,
NSE,20321,1,SHANKARA,SHANKARA-EQ,EQ,0.05,
NSE,15342,1,SHALPAINTS,SHALPAINTS-EQ,EQ,0.05,
NSE,714,1,SHALBY,SHALBY-EQ,EQ,0.05,
NSE,25574,1,SHAKTIPUMP,SHAKTIPUMP-EQ,EQ,0.05,
NSE,10683,7200,SHAIVAL,SHAIVAL-SM,SM,0.05,
NSE,8727,1,SHAILY,SHAILY-EQ,EQ,0.05,
NSE,11856,1,SHAHALLOYS,SHAHALLOYS-EQ,EQ,0.05,
NSE,13367,1,SGL,SGL-EQ,EQ,0.05,
NSE,5114,1,SGIL,SGIL-EQ,EQ,0.05,
NSE,5575,1,SGBSEP29VI,SGBSEP29VI-GB,GB,0.01,
NSE,149,1,SGBSEP28VI,SGBSEP28VI-GB,GB,0.01,
NSE,13209,1,SGBSEP27,SGBSEP27-GB,GB,0.01,
NSE,18795,1,SGBSEP24,SGBSEP24-GB,GB,0.01,
NSE,14252,1,SGBOCT27VI,SGBOCT27VI-GB,GB,0.01,
NSE,13981,1,SGBOCT27,SGBOCT27-GB,GB,0.01,
NSE,5960,1,SGBOCT26,SGBOCT26-GB,GB,0.01,
NSE,355,1,SGBOCT25V,SGBOCT25V-GB,GB,0.01,
NSE,304,1,SGBOCT25IV,SGBOCT25IV-GB,GB,0.01,
NSE,250,1,SGBOCT25,SGBOCT25-GB,GB,0.01,
NSE,834,1,SGBOC28VII,SGBOC28VII-GB,GB,0.01,
NSE,6518,1,SGBNV29VII,SGBNV29VII-GB,GB,0.01,
NSE,6355,1,SGBNOV26,SGBNOV26-GB,GB,0.01,
NSE,398,1,SGBNOV25VI,SGBNOV25VI-GB,GB,0.01,
NSE,540,1,SGBNOV25IX,SGBNOV25IX-GB,GB,0.01,
NSE,497,1,SGBNOV258,SGBNOV258-GB,GB,0.01,
NSE,458,1,SGBNOV25,SGBNOV25-GB,GB,0.01,
NSE,19203,1,SGBNOV24,SGBNOV24-GB,GB,0.01,
NSE,17248,1,SGBNOV23,SGBNOV23-GB,GB,0.01,
NSE,1342,1,SGBN28VIII,SGBN28VIII-GB,GB,0.01,
NSE,2810,1,SGBMR29XII,SGBMR29XII-GB,GB,0.01,
NSE,3742,1,SGBMAY29I,SGBMAY29I-GB,GB,0.01,
NSE,18972,1,SGBMAY28,SGBMAY28-GB,GB,0.01,
NSE,2891,1,SGBMAY26,SGBMAY26-GB,GB,0.01,
NSE,20980,1,SGBMAY25,SGBMAY25-GB,GB,0.01,
NSE,8401,1,SGBMAR30X,SGBMAR30X-GB,GB,0.01,
NSE,18451,1,SGBMAR28X,SGBMAR28X-GB,GB,0.01,
NSE,20467,1,SGBMAR25,SGBMAR25-GB,GB,0.01,
NSE,18386,1,SGBMAR24,SGBMAR24-GB,GB,0.01,
NSE,10232,1,SGBJUN30,SGBJUN30-GB,GB,0.01,
NSE,3743,1,SGBJUN29II,SGBJUN29II-GB,GB,0.01,
NSE,19078,1,SGBJUN28,SGBJUN28-GB,GB,0.01,
NSE,10261,1,SGBJUN27,SGBJUN27-GB,GB,0.01,
NSE,5113,1,SGBJUL29IV,SGBJUL29IV-GB,GB,0.01,
NSE,22242,1,SGBJUL28IV,SGBJUL28IV-GB,GB,0.01,
NSE,11154,1,SGBJUL27,SGBJUL27-GB,GB,0.01,
NSE,21477,1,SGBJUL25,SGBJUL25-GB,GB,0.01,
NSE,3800,1,SGBJU29III,SGBJU29III-GB,GB,0.01,
NSE,7879,1,SGBJAN30IX,SGBJAN30IX-GB,GB,0.01,
NSE,2003,1,SGBJAN29X,SGBJAN29X-GB,GB,0.01,
NSE,1920,1,SGBJAN29IX,SGBJAN29IX-GB,GB,0.01,
NSE,8308,1,SGBJAN27,SGBJAN27-GB,GB,0.01,
NSE,945,1,SGBJAN26,SGBJAN26-GB,GB,0.01,
NSE,17110,1,SGBJ28VIII,SGBJ28VIII-GB,GB,0.01,
NSE,2200,1,SGBFEB29XI,SGBFEB29XI-GB,GB,0.01,
NSE,17664,1,SGBFEB28IX,SGBFEB28IX-GB,GB,0.01,
NSE,8766,1,SGBFEB27,SGBFEB27-GB,GB,0.01,
NSE,18385,1,SGBFEB24,SGBFEB24-GB,GB,0.01,
NSE,7654,1,SGBDEC26,SGBDEC26-GB,GB,0.01,
NSE,729,1,SGBDEC25XI,SGBDEC25XI-GB,GB,0.01,
NSE,862,1,SGBDEC2513,SGBDEC2513-GB,GB,0.01,
NSE,795,1,SGBDEC2512,SGBDEC2512-GB,GB,0.01,
NSE,623,1,SGBDEC25,SGBDEC25-GB,GB,0.01,
NSE,15432,1,SGBDC27VII,SGBDC27VII-GB,GB,0.01,
NSE,7098,1,SGBD29VIII,SGBD29VIII-GB,GB,0.01,
NSE,5455,1,SGBAUG29V,SGBAUG29V-GB,GB,0.01,
NSE,22385,1,SGBAUG28V,SGBAUG28V-GB,GB,0.01,
NSE,12904,1,SGBAUG27,SGBAUG27-GB,GB,0.01,
NSE,18429,1,SGBAUG24,SGBAUG24-GB,GB,0.01,
NSE,18862,1,SGBAPR28I,SGBAPR28I-GB,GB,0.01,
NSE,10672,1,SFMP9GR,SFMP9GR-MF,MF,0.01,
NSE,10671,1,SFMP9GD,SFMP9GD-MF,MF,0.01,
NSE,10670,1,SFMP9DR,SFMP9DR-MF,MF,0.01,
NSE,10669,1,SFMP9DD,SFMP9DD-MF,MF,0.01,
NSE,10158,1,SFMP8GR,SFMP8GR-MF,MF,0.01,
NSE,10157,1,SFMP8GD,SFMP8GD-MF,MF,0.01,
NSE,10156,1,SFMP8DR,SFMP8DR-MF,MF,0.01,
NSE,10146,1,SFMP8DD,SFMP8DD-MF,MF,0.01,
NSE,10060,1,SFMP6GR,SFMP6GR-MF,MF,0.01,
NSE,10055,1,SFMP6GD,SFMP6GD-MF,MF,0.01,
NSE,10052,1,SFMP6DR,SFMP6DR-MF,MF,0.01,
NSE,10051,1,SFMP6DD,SFMP6DD-MF,MF,0.01,
NSE,8795,1,SFMP62GR,SFMP62GR-MF,MF,0.01,
NSE,8794,1,SFMP62GD,SFMP62GD-MF,MF,0.01,
NSE,8792,1,SFMP62DR,SFMP62DR-MF,MF,0.01,
NSE,8791,1,SFMP62DD,SFMP62DD-MF,MF,0.01,
NSE,8651,1,SFMP61GR,SFMP61GR-MF,MF,0.01,
NSE,8648,1,SFMP61GD,SFMP61GD-MF,MF,0.01,
NSE,8647,1,SFMP61DR,SFMP61DR-MF,MF,0.01,
NSE,8645,1,SFMP61DD,SFMP61DD-MF,MF,0.01,
NSE,5602,1,SFMP50GR,SFMP50GR-MF,MF,0.01,
NSE,5595,1,SFMP50GD,SFMP50GD-MF,MF,0.01,
NSE,5593,1,SFMP50DR,SFMP50DR-MF,MF,0.01,
NSE,5592,1,SFMP50DD,SFMP50DD-MF,MF,0.01,
NSE,5500,1,SFMP49GR,SFMP49GR-MF,MF,0.01,
NSE,5499,1,SFMP49GD,SFMP49GD-MF,MF,0.01,
NSE,5498,1,SFMP49DR,SFMP49DR-MF,MF,0.01,
NSE,5497,1,SFMP49DD,SFMP49DD-MF,MF,0.01,
NSE,5329,1,SFMP48GR,SFMP48GR-MF,MF,0.01,
NSE,5325,1,SFMP48GD,SFMP48GD-MF,MF,0.01,
NSE,5324,1,SFMP48DR,SFMP48DR-MF,MF,0.01,
NSE,5319,1,SFMP48DD,SFMP48DD-MF,MF,0.01,
NSE,5183,1,SFMP47GR,SFMP47GR-MF,MF,0.01,
NSE,5181,1,SFMP47GD,SFMP47GD-MF,MF,0.01,
NSE,5180,1,SFMP47DR,SFMP47DR-MF,MF,0.01,
NSE,5179,1,SFMP47DD,SFMP47DD-MF,MF,0.01,
NSE,3361,1,SFMP43GR,SFMP43GR-MF,MF,0.01,
NSE,3358,1,SFMP43GD,SFMP43GD-MF,MF,0.01,
NSE,3355,1,SFMP43DR,SFMP43DR-MF,MF,0.01,
NSE,3354,1,SFMP43DD,SFMP43DD-MF,MF,0.01,
NSE,3166,1,SFMP42GR,SFMP42GR-MF,MF,0.01,
NSE,3163,1,SFMP42GD,SFMP42GD-MF,MF,0.01,
NSE,3160,1,SFMP42DR,SFMP42DR-MF,MF,0.01,
NSE,3157,1,SFMP42DD,SFMP42DD-MF,MF,0.01,
NSE,3109,1,SFMP41GR,SFMP41GR-MF,MF,0.01,
NSE,3107,1,SFMP41GD,SFMP41GD-MF,MF,0.01,
NSE,3106,1,SFMP41DR,SFMP41DR-MF,MF,0.01,
NSE,3105,1,SFMP41DD,SFMP41DD-MF,MF,0.01,
NSE,17680,1,SFMP28GR,SFMP28GR-MF,MF,0.01,
NSE,17679,1,SFMP28GD,SFMP28GD-MF,MF,0.01,
NSE,17678,1,SFMP28DR,SFMP28DR-MF,MF,0.01,
NSE,17677,1,SFMP28DD,SFMP28DD-MF,MF,0.01,
NSE,16899,1,SFMP27GR,SFMP27GR-MF,MF,0.01,
NSE,16898,1,SFMP27GD,SFMP27GD-MF,MF,0.01,
NSE,16897,1,SFMP27DR,SFMP27DR-MF,MF,0.01,
NSE,16896,1,SFMP27DD,SFMP27DD-MF,MF,0.01,
NSE,15227,1,SFMP26GR,SFMP26GR-MF,MF,0.01,
NSE,15226,1,SFMP26GD,SFMP26GD-MF,MF,0.01,
NSE,15225,1,SFMP26DR,SFMP26DR-MF,MF,0.01,
NSE,15224,1,SFMP26DD,SFMP26DD-MF,MF,0.01,
NSE,15000,1,SFMP25GR,SFMP25GR-MF,MF,0.01,
NSE,14999,1,SFMP25GD,SFMP25GD-MF,MF,0.01,
NSE,14998,1,SFMP25DR,SFMP25DR-MF,MF,0.01,
NSE,14997,1,SFMP25DD,SFMP25DD-MF,MF,0.01,
NSE,14878,1,SFMP24GR,SFMP24GR-MF,MF,0.01,
NSE,14877,1,SFMP24GD,SFMP24GD-MF,MF,0.01,
NSE,14876,1,SFMP24DR,SFMP24DR-MF,MF,0.01,
NSE,14875,1,SFMP24DD,SFMP24DD-MF,MF,0.01,
NSE,14756,1,SFMP23GR,SFMP23GR-MF,MF,0.01,
NSE,14701,1,SFMP23GD,SFMP23GD-MF,MF,0.01,
NSE,14700,1,SFMP23DR,SFMP23DR-MF,MF,0.01,
NSE,14699,1,SFMP23DD,SFMP23DD-MF,MF,0.01,
NSE,14617,1,SFMP22GR,SFMP22GR-MF,MF,0.01,
NSE,14546,1,SFMP22GD,SFMP22GD-MF,MF,0.01,
NSE,14545,1,SFMP22DR,SFMP22DR-MF,MF,0.01,
NSE,14544,1,SFMP22DD,SFMP22DD-MF,MF,0.01,
NSE,14190,1,SFMP21GR,SFMP21GR-MF,MF,0.01,
NSE,14145,1,SFMP21GD,SFMP21GD-MF,MF,0.01,
NSE,14025,1,SFMP21DR,SFMP21DR-MF,MF,0.01,
NSE,13990,1,SFMP21DD,SFMP21DD-MF,MF,0.01,
NSE,9522,1,SFMP1GR,SFMP1GR-MF,MF,0.01,
NSE,9523,1,SFMP1GD,SFMP1GD-MF,MF,0.01,
NSE,9517,1,SFMP1DR,SFMP1DR-MF,MF,0.01,
NSE,9516,1,SFMP1DD,SFMP1DD-MF,MF,0.01,
NSE,10767,1,SFMP10GR,SFMP10GR-MF,MF,0.01,
NSE,10766,1,SFMP10GD,SFMP10GD-MF,MF,0.01,
NSE,10732,1,SFMP10DR,SFMP10DR-MF,MF,0.01,
NSE,10731,1,SFMP10DD,SFMP10DD-MF,MF,0.01,
NSE,19184,1,SFL,SFL-EQ,EQ,0.05,
NSE,25414,1,SETUINFRA,SETUINFRA-EQ,EQ,0.05,
NSE,7353,1,SETFNN50,SETFNN50-EQ,EQ,0.01,
NSE,7361,1,SETFNIFBK,SETFNIFBK-EQ,EQ,0.01,
NSE,10176,1,SETFNIF50,SETFNIF50-EQ,EQ,0.01,
NSE,17272,1,SETFGOLD,SETFGOLD-EQ,EQ,0.01,
NSE,17395,1,SETF10GILT,SETF10GILT-EQ,EQ,0.01,
NSE,17514,1,SETCO,SETCO-EQ,EQ,0.05,
NSE,3066,1,SESHAPAPER,SESHAPAPER-EQ,EQ,0.05,
NSE,5507,1,SERVOTECH,SERVOTECH-EQ,EQ,0.05,
NSE,14296,1,SEQUENT,SEQUENT-EQ,EQ,0.05,
NSE,27303,1,SEPOWER,SEPOWER-EQ,EQ,0.05,
NSE,15308,1,SEPC,SEPC-EQ,EQ,0.05,
NSE,6274,1,SELMC,SELMC-BE,BE,0.05,
NSE,13598,1,SELAN,SELAN-EQ,EQ,0.05,
NSE,7094,1,SEJALLTD,SEJALLTD-BE,BE,0.05,
NSE,11062,1,SECURKLOUD,SECURKLOUD-BE,BE,0.05,
NSE,412,1260,SECURCRED,SECURCRED-SM,SM,0.05,
NSE,13025,1250,SECL,SECL-SM,SM,0.05,
NSE,2616,1,SEAMECLTD,SEAMECLTD-EQ,EQ,0.05,
NSE,3022,1,SDL26BEES,SDL26BEES-EQ,EQ,0.01,
NSE,1143,1,SDL24BEES,SDL24BEES-EQ,EQ,0.01,
NSE,1338,1,SDBL,SDBL-EQ,EQ,0.05,
NSE,13609,1,SCPOFA6GR,SCPOFA6GR-MF,MF,0.01,
NSE,13554,1,SCPOFA6GD,SCPOFA6GD-MF,MF,0.01,
NSE,13208,1,SCPOFA5GR,SCPOFA5GR-MF,MF,0.01,
NSE,13207,1,SCPOFA5GD,SCPOFA5GD-MF,MF,0.01,
NSE,9510,1,SCPOFA2GR,SCPOFA2GR-MF,MF,0.01,
NSE,9509,1,SCPOFA2GD,SCPOFA2GD-MF,MF,0.01,
NSE,9238,1,SCPOFA1GR,SCPOFA1GR-MF,MF,0.01,
NSE,9237,1,SCPOFA1GD,SCPOFA1GD-MF,MF,0.01,
NSE,3048,1,SCI,SCI-EQ,EQ,0.05,
NSE,31234,1,SCHNEIDER,SCHNEIDER-EQ,EQ,0.05,
NSE,20698,1,SCHAND,SCHAND-EQ,EQ,0.05,
NSE,1011,1,SCHAEFFLER,SCHAEFFLER-EQ,EQ,0.05,
NSE,27,1,SCAPDVR,SCAPDVR-BE,BE,0.05,
NSE,3045,1,SBIN,SBIN-EQ,EQ,0.05,
NSE,21808,1,SBILIFE,SBILIFE-EQ,EQ,0.05,
NSE,7218,1,SBIETFQLTY,SBIETFQLTY-EQ,EQ,0.01,
NSE,722,1,SBIETFPB,SBIETFPB-EQ,EQ,0.01,
NSE,740,1,SBIETFIT,SBIETFIT-EQ,EQ,0.01,
NSE,5168,1,SBIETFCON,SBIETFCON-EQ,EQ,0.01,
NSE,17971,1,SBICARD,SBICARD-EQ,EQ,0.05,
NSE,4656,1,SBCL,SBCL-EQ,EQ,0.05,
NSE,6792,1,SBC,SBC-EQ,EQ,0.05,
NSE,10453,1,SATIN,SATIN-EQ,EQ,0.05,
NSE,11045,1,SATIA,SATIA-EQ,EQ,0.05,
NSE,20063,1,SASTASUNDR,SASTASUNDR-EQ,EQ,0.05,
NSE,11983,1,SASKEN,SASKEN-EQ,EQ,0.05,
NSE,1798,1600,SARVESHWAR,SARVESHWAR-SM,SM,0.05,
NSE,14043,1,SARLAPOLY,SARLAPOLY-EQ,EQ,0.05,
NSE,4892,1,SAREGAMA,SAREGAMA-EQ,EQ,0.05,
NSE,17758,1,SARDAEN,SARDAEN-EQ,EQ,0.05,
NSE,6718,1,SAPPHIRE,SAPPHIRE-EQ,EQ,0.05,
NSE,46,1,SANWARIA,SANWARIA-BZ,BZ,0.05,
NSE,5751,1,SANSERA,SANSERA-EQ,EQ,0.05,
NSE,1442,1,SANOFI,SANOFI-EQ,EQ,0.05,
